country,language,phi_i,theta_c,delta_y_index
C42,Python,0.9714227941567548,0.3586752880861898,0.3484253505476655
C42,C,0.9714227941567548,0.32397081257950744,0.31471263198121946
C42,TypeScript,0.9714227941567548,0.27926839786402763,0.271287687372754
C42,Ruby,0.9714227941567548,0.2460279708111528,0.23899717884608657
C42,C#,0.9714227941567548,0.21726812976898832,0.21105921370140304
C43,Java,1.4315032326273707,0.6661289673901726,0.9535657701657644
C43,Go,1.4315032326273707,0.5864529895742565,0.8395093503595339
C43,C++,1.4315032326273707,0.5239278247859652,0.7500043748445359
C43,JavaScript,1.4315032326273707,0.47710440632223433,0.682976499951041
C43,PHP,1.4315032326273707,0.4008026102435568,0.5737502322091397
C43,Python,1.4315032326273707,0.3586752880861898,0.5134448343589342
C43,C,1.4315032326273707,0.32397081257950744,0.46376526548448094
C43,TypeScript,1.4315032326273707,0.27926839786402763,0.3997736143130223
C43,Ruby,1.4315032326273707,0.2460279708111528,0.3521898355329176
C43,C#,1.4315032326273707,0.21726812976898832,0.3110200301112098
C44,Java,0.8412819248233082,0.6661289673901726,0.5604022598665671
C44,Go,0.8412819248233082,0.5864529895742565,0.49337229988741405
C44,C++,0.8412819248233082,0.5239278247859652,0.4407710089044258
C44,JavaScript,0.8412819248233082,0.47710440632223433,0.401379313292451
C44,PHP,0.8412819248233082,0.4008026102435568,0.33718799141990563
C44,Python,0.8412819248233082,0.3586752880861898,0.30174703674770437
C44,C,0.8412819248233082,0.32397081257950744,0.27255078879345923
C44,TypeScript,0.8412819248233082,0.27926839786402763,0.23494345529737062
C44,Ruby,0.8412819248233082,0.2460279708111528,0.20697888484437932
C44,C#,0.8412819248233082,0.21726812976898832,0.18278375041481482
C45,Java,1.291913819193305,0.6661289673901726,0.8605812183363304
C45,Go,1.291913819193305,0.5864529895742565,0.7576467215382092
C45,C++,1.291913819193305,0.5239278247859652,0.6768695971008771
C45,JavaScript,1.291913819193305,0.47710440632223433,0.6163777757257122
C45,PHP,1.291913819193305,0.4008026102435568,0.5178024309423992
C45,Python,1.291913819193305,0.3586752880861898,0.46337756128168844
C45,C,1.291913819193305,0.32397081257950744,0.4185423697867499
C45,TypeScript,1.291913819193305,0.27926839786402763,0.3607907024645114
C45,Ruby,1.291913819193305,0.2460279708111528,0.3178469353990154
C45,C#,1.291913819193305,0.21726812976898832,0.2806916993188403
C46,Java,1.1149700307810069,0.6661289673901726,0.742713835275141
C46,Go,1.1149700307810069,0.5864529895742565,0.6538775078372223
C46,C++,1.1149700307810069,0.5239278247859652,0.5841638229286337
C46,JavaScript,1.1149700307810069,0.47710440632223433,0.5319571146028557
C46,PHP,1.1149700307810069,0.4008026102435568,0.4468828986803664
C46,Python,1.1149700307810069,0.3586752880861898,0.3999121969978456
C46,C,1.1149700307810069,0.32397081257950744,0.3612177468739212
C46,TypeScript,1.1149700307810069,0.27926839786402763,0.31137589416261735
C46,Ruby,1.1149700307810069,0.2460279708111528,0.2743138141882997
C46,C#,1.1149700307810069,0.21726812976898832,0.24224745333626072
C47,Java,1.049394324554556,0.6661289673901726,0.6990319578006341
C47,Go,1.049394324554556,0.5864529895742565,0.615420438877277
C47,C++,1.049394324554556,0.5239278247859652,0.5498068858066057
C47,JavaScript,1.049394324554556,0.47710440632223433,0.5006706562145236
C47,PHP,1.049394324554556,0.4008026102435568,0.42059998445624025
C47,Python,1.049394324554556,0.3586752880861898,0.37639181167561797
C47,C,1.049394324554556,0.32397081257950744,0.33997313204226287
C47,TypeScript,1.049394324554556,0.27926839786402763,0.2930626717459543
C47,Ruby,1.049394324554556,0.2460279708111528,0.25818035625089775
C47,C#,1.049394324554556,0.21726812976898832,0.22799994228615914
C48,Java,1.1024564104073555,0.6661289673901726,0.734378150257328
C48,Go,1.1024564104073555,0.5864529895742565,0.6465388577586971
C48,C++,1.1024564104073555,0.5239278247859652,0.5776075890260691
C48,JavaScript,1.1024564104073555,0.47710440632223433,0.5259868111835428
C48,PHP,1.1024564104073555,0.4008026102435568,0.44186740697101
C48,Python,1.1024564104073555,0.3586752880861898,0.39542387060532497
C48,C,1.1024564104073555,0.32397081257950744,0.35716369911315793
C48,TypeScript,1.1024564104073555,0.27926839786402763,0.3078812354493891
C48,Ruby,1.1024564104073555,0.2460279708111528,0.27123511356026914
C48,C#,1.1024564104073555,0.21726812976898832,0.23952864244103836
C49,Java,0.9752158739503681,0.6661289673901726,0.6496195430970634
C49,Go,0.9752158739503681,0.5864529895742565,0.5719182647584647
C49,C++,0.9752158739503681,0.5239278247859652,0.5109427315355605
C49,JavaScript,0.9752158739503681,0.47710440632223433,0.4652797905771093
C49,PHP,0.9752158739503681,0.4008026102435568,0.390869067830259
C49,Python,0.9752158739503681,0.3586752880861898,0.34978583453537365
C49,C,0.9752158739503681,0.32397081257950744,0.3159414791241353
C49,TypeScript,0.9752158739503681,0.27926839786402763,0.2723469746896868
C49,Ruby,0.9752158739503681,0.2460279708111528,0.23993038257083404
C49,C#,0.9752158739503681,0.21726812976898832,0.21188332905422594
C50,Java,1.0727599659018956,0.6661289673901726,0.7145964883437464
C50,Go,1.0727599659018956,0.5864529895742565,0.6291232890987442
C50,C++,1.0727599659018956,0.5239278247859652,0.5620487954524463
C50,JavaScript,1.0727599659018956,0.47710440632223433,0.5118185066578842
C50,PHP,1.0727599659018956,0.4008026102435568,0.42996499449826875
C50,Python,1.0727599659018956,0.3586752880861898,0.3847724898171936
C50,C,1.0727599659018956,0.32397081257950744,0.34754291785600183
C50,TypeScript,1.0727599659018956,0.27926839786402763,0.2995879569700913
C50,Ruby,1.0727599659018956,0.2460279708111528,0.26392895757828483
C50,C#,1.0727599659018956,0.21726812976898832,0.23307655148254855
C51,Java,1.3006587934684193,0.6661289673901726,0.8664064990200658
C51,Go,1.3006587934684193,0.5864529895742565,0.7627752378456
C51,C++,1.3006587934684193,0.5239278247859652,0.6814513324506469
C51,JavaScript,1.3006587934684193,0.47710440632223433,0.6205500414855438
C51,PHP,1.3006587934684193,0.4008026102435568,0.5213074394583777
C51,Python,1.3006587934684193,0.3586752880861898,0.46651416744912133
C51,C,1.3006587934684193,0.32397081257950744,0.4213754862086455
C51,TypeScript,1.3006587934684193,0.27926839786402763,0.3632328974196847
C51,Ruby,1.3006587934684193,0.2460279708111528,0.31999844367471747
C51,C#,1.3006587934684193,0.21726812976898832,0.2825917035244723
C52,Java,0.8952617307952413,0.6661289673901726,0.5963597722785727
C52,Go,0.8952617307952413,0.5864529895742565,0.5250289184762925
C52,C++,0.8952617307952413,0.5239278247859652,0.46905253122966917
C52,JavaScript,0.8952617307952413,0.47710440632223433,0.42713331657407955
C52,PHP,0.8952617307952413,0.4008026102435568,0.35882323855389714
C52,Python,0.8952617307952413,0.3586752880861898,0.3211082592055241
C52,C,0.8952617307952413,0.32397081257950744,0.29003867039707054
C52,TypeScript,0.8952617307952413,0.27926839786402763,0.2500183092281634
C52,Ruby,0.8952617307952413,0.2460279708111528,0.22025942697243375
C52,C#,0.8952617307952413,0.21726812976898832,0.19451184190362958
C53,Java,0.8456661794210997,0.6661289673901726,0.5633227388545695
C53,Go,0.8456661794210997,0.5864529895742565,0.4959434591033435
C53,C++,0.8456661794210997,0.5239278247859652,0.44306804187915455
C53,JavaScript,0.8456661794210997,0.47710440632223433,0.4034710604794959
C53,PHP,0.8456661794210997,0.4008026102435568,0.3389452121066728
C53,Python,0.8456661794210997,0.3586752880861898,0.3033195605286104
C53,C,0.8456661794210997,0.32397081257950744,0.2739711593180612
C53,TypeScript,0.8456661794210997,0.27926839786402763,0.23616783905472383
C53,Ruby,0.8456661794210997,0.2460279708111528,0.20805753410659342
C53,C#,0.8456661794210997,0.21726812976898832,0.18373630921170805
C54,Java,0.771767436040431,0.6661289673901726,0.5140966452349733
C54,Go,0.771767436040431,0.5864529895742565,0.4526053201219695
C54,C++,0.771767436040431,0.5239278247859652,0.4043504340053045
C54,JavaScript,0.771767436040431,0.47710440632223433,0.36821364439090276
C54,PHP,0.771767436040431,0.4008026102435568,0.309326402865982
C54,Python,0.771767436040431,0.3586752880861898,0.27681390745734163
C54,C,0.771767436040431,0.32397081257950744,0.25003012337642144
C54,TypeScript,0.771767436040431,0.27926839786402763,0.21553025538663956
C54,Ruby,0.771767436040431,0.2460279708111528,0.1898763762271534
C54,C#,0.771767436040431,0.21726812976898832,0.16768046744511175
C55,Java,0.7223307925920022,0.6661289673901726,0.4811654649834353
C55,Go,0.7223307925920022,0.5864529895742565,0.4236130527771219
C55,C++,0.7223307925920022,0.5239278247859652,0.3784492009386499
C55,JavaScript,0.7223307925920022,0.47710440632223433,0.34462720396787616
C55,PHP,0.7223307925920022,0.4008026102435568,0.2895120671301717
C55,Python,0.7223307925920022,0.3586752880861898,0.2590822051264622
C55,C,0.7223307925920022,0.32397081257950744,0.2340140938272306
C55,TypeScript,0.7223307925920022,0.27926839786402763,0.20172416317502168
C55,Ruby,0.7223307925920022,0.2460279708111528,0.17771357915582198
C55,C#,0.7223307925920022,0.21726812976898832,0.1569394603810153
C56,Java,0.6395438697162577,0.6661289673901726,0.42601869753480576
C56,Go,0.6395438697162577,0.5864529895742565,0.3750624143589881
C56,C++,0.6395438697162577,0.5239278247859652,0.33507482851563763
C56,JavaScript,0.6395438697162577,0.47710440632223433,0.3051291982779995
C56,PHP,0.6395438697162577,0.4008026102435568,0.25633085234754127
C56,Python,0.6395438697162577,0.3586752880861898,0.22938858171423535
C56,C,0.6395438697162577,0.32397081257950744,0.20719354715221863
C56,TypeScript,0.6395438697162577,0.27926839786402763,0.1786043918594197
C56,Ruby,0.6395438697162577,0.2460279708111528,0.15734568051100314
C56,C#,0.6395438697162577,0.21726812976898832,0.13895250047847282
C57,Java,0.6324480388475237,0.6661289673901726,0.4212919590454407
C57,Go,0.6324480388475237,0.5864529895742565,0.37090104313250577
C57,C++,0.6324480388475237,0.5239278247859652,0.33135712528353267
C57,JavaScript,0.6324480388475237,0.47710440632223433,0.30174374610400917
C57,PHP,0.6324480388475237,0.4008026102435568,0.2534868248135059
C57,Python,0.6324480388475237,0.3586752880861898,0.22684348253318132
C57,C,0.6324480388475237,0.32397081257950744,0.20489470505974813
C57,TypeScript,0.6324480388475237,0.27926839786402763,0.17662275054119422
C57,Ruby,0.6324480388475237,0.2460279708111528,0.15559990764114937
C57,C#,0.6324480388475237,0.21726812976898832,0.13741080257646593
C58,Java,0.9028805082015375,0.6661289673901726,0.6014348606050044
C58,Go,0.9028805082015375,0.5864529895742565,0.5294969732631157
C58,C++,0.9028805082015375,0.5239278247859652,0.4730442207036784
C58,JavaScript,0.9028805082015375,0.47710440632223433,0.4307682688454118
C58,PHP,0.9028805082015375,0.4008026102435568,0.36187686442520534
C58,Python,0.9028805082015375,0.3586752880861898,0.32384092638659195
C58,C,0.9028805082015375,0.32397081257950744,0.29250693190425076
C58,TypeScript,0.9028805082015375,0.27926839786402763,0.2521459929881024
C58,Ruby,0.9028805082015375,0.2460279708111528,0.2221338593177667
C58,C#,0.9028805082015375,0.21726812976898832,0.19616715942182178
C59,Java,1.2279675647779873,0.6661289673901726,0.8179847659141856
C59,Go,1.2279675647779873,0.5864529895742565,0.7201452494642702
C59,C++,1.2279675647779873,0.5239278247859652,0.6433663751218497
C59,JavaScript,1.2279675647779873,0.47710440632223433,0.5858687359763615
C59,PHP,1.2279675647779873,0.4008026102435568,0.4921726052574412
C59,Python,1.2279675647779873,0.3586752880861898,0.4404416200572415
C59,C,1.2279675647779873,0.32397081257950744,0.3978256497824035
C59,TypeScript,1.2279675647779873,0.27926839786402763,0.3429325344445401
C59,Ruby,1.2279675647779873,0.2460279708111528,0.30211436818424103
C59,C#,1.2279675647779873,0.21726812976898832,0.2667982162162923
C60,Java,1.3262939380305652,0.6661289673901726,0.8834828113961459
C60,Go,1.3262939380305652,0.5864529895742565,0.7778090450122387
C60,C++,1.3262939380305652,0.5239278247859652,0.6948822979791658
C60,JavaScript,1.3262939380305652,0.47710440632223433,0.6327806819128511
C60,PHP,1.3262939380305652,0.4008026102435568,0.5315820723128567
C60,Python,1.3262939380305652,0.3586752880861898,0.47570886031008014
C60,C,1.3262939380305652,0.32397081257950744,0.4296805248230371
C60,TypeScript,1.3262939380305652,0.27926839786402763,0.3703919831705679
C60,Ruby,1.3262939380305652,0.2460279708111528,0.3263054062727928
C60,C#,1.3262939380305652,0.21726812976898832,0.28816140343984736
